"gene_id","gene_symbol","term_id","term_name","domain"
"YJR109C","CPA2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR109C","CPA2","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR109C","CPA2","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR109C","CPA2","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR109C","CPA2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00270","Cysteine and methionine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00330","Arginine and proline metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00360","Phenylalanine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL106W","AAT1","sce00350","Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00270","Cysteine and methionine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00330","Arginine and proline metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00350","Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce04149","Peroxisome - yeast - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR027C","AAT2","sce00360","Phenylalanine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR089C","ALT1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR062C","ARG7","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR062C","ARG7","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR062C","ARG7","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR062C","ARG7","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR062C","ARG7","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL058W","ARG1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL058W","ARG1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL058W","ARG1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL058W","ARG1","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL058W","ARG1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL140W","ARG8","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL140W","ARG8","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL140W","ARG8","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL140W","ARG8","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOL140W","ARG8","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR303W","CPA1","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR303W","CPA1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR303W","CPA1","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR303W","CPA1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR303W","CPA1","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR303W","CPA1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR375C","GDH1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR375C","GDH1","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR375C","GDH1","sce00910","Nitrogen metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YOR375C","GDH1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPL111W","CAR1","sce04148","Efferocytosis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPL111W","CAR1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPL111W","CAR1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPL111W","CAR1","sce00330","Arginine and proline metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPL111W","CAR1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPL111W","CAR1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce00220","Arginine biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce00910","Nitrogen metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YPR035W","GLN1","sce00630","Glyoxylate and dicarboxylate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAR015W","ADE1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAR015W","ADE1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAR015W","ADE1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR111C","YSA1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR111C","YSA1","sce00740","Riboflavin metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR111C","YSA1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR242W","5'-deoxynucleotidase","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR242W","5'-deoxynucleotidase","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR242W","5'-deoxynucleotidase","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR242W","5'-deoxynucleotidase","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL050C","APA1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL050C","APA1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL050C","APA1","sce00920","Sulfur metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL166C","FAP7","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL166C","FAP7","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL166C","FAP7","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL166C","FAP7","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL166C","FAP7","sce03008","Ribosome biogenesis in eukaryotes - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL166C","FAP7","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL238C","GUD1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL238C","GUD1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL238C","GUD1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR226W","ADK1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR226W","ADK1","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR226W","ADK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR226W","ADK1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR226W","ADK1","sce00730","Thiamine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR226W","ADK1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR305C","HNT2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR305C","HNT2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR399W","HPT1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR399W","HPT1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR399W","HPT1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR399W","HPT1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR408C","ADE8","sce00670","One carbon pool by folate - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR408C","ADE8","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR408C","ADE8","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR408C","ADE8","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR441C","APT2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR441C","APT2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR441C","APT2","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR454C","GUK1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR454C","GUK1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR454C","GUK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR530C","APA2","sce00920","Sulfur metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR530C","APA2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR530C","APA2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER005W","YND1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER005W","YND1","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER005W","YND1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER005W","YND1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER005W","YND1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER070W","RNR1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER070W","RNR1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER070W","RNR1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER070W","RNR1","sce00480","Glutathione metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER070W","RNR1","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER170W","ADK2","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER170W","ADK2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER170W","ADK2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER170W","ADK2","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL101W","YGK1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL101W","YGK1","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL101W","YGK1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL101W","YGK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL234W","ADE57","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL234W","ADE57","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL234W","ADE57","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL248W","PDE1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL248W","PDE1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR061C","ADE6","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR061C","ADE6","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR061C","ADE6","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR180C","RNR4","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR180C","RNR4","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR180C","RNR4","sce00480","Glutathione metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR180C","RNR4","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR180C","RNR4","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR201C","PPX1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR201C","PPX1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR216W","IMD2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR216W","IMD2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR216W","IMD2","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR216W","IMD2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIL066C","RNR3","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIL066C","RNR3","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIL066C","RNR3","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIL066C","RNR3","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIL066C","RNR3","sce00480","Glutathione metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIR027C","DAL1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIR027C","DAL1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIR029W","DAL2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIR029W","DAL2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIR032C","DAL3","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YIR032C","DAL3","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL005W","CYR1","sce04213","Longevity regulating pathway - multiple species - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL005W","CYR1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL005W","CYR1","sce04113","Meiosis - yeast - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL005W","CYR1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL026W","RNR2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL026W","RNR2","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL026W","RNR2","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL026W","RNR2","sce00480","Glutathione metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL026W","RNR2","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce00920","Sulfur metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce01320","Sulfur cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce00450","Selenocompound metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR010W","MET3","sce00261","Monobactam biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR069C","HAM1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR069C","HAM1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR069C","HAM1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR105W","ADO1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR105W","ADO1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR105W","ADO1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL001C","MET14","sce01320","Sulfur cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL001C","MET14","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL001C","MET14","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL001C","MET14","sce00920","Sulfur metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL067W","YNK1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL067W","YNK1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL067W","YNK1","sce00240","Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL067W","YNK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL067W","YNK1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL067W","YNK1","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR028C","ADE16","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR028C","ADE16","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR028C","ADE16","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR028C","ADE16","sce00670","One carbon pool by folate - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR209C","PNP1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR209C","PNP1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR209C","PNP1","sce00760","Nicotinate and nicotinamide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR209C","PNP1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR209C","PNP1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR359W","ADE13","sce00250","Alanine, aspartate and glutamate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR359W","ADE13","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR359W","ADE13","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR359W","ADE13","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR359W","ADE13","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR359W","ADE13","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR432W","IMD3","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR432W","IMD3","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR432W","IMD3","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YLR432W","IMD3","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML022W","APT1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML022W","APT1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML022W","APT1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML035C","AMD1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML035C","AMD1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML035C","AMD1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML035C","AMD1","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML035C","AMD1","sce04820","Cytoskeleton in muscle cells - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML056C","IMD4","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML056C","IMD4","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML056C","IMD4","sce01232","Nucleotide metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YML056C","IMD4","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR120C","ADE17","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR120C","ADE17","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR120C","ADE17","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YMR120C","ADE17","sce00670","One carbon pool by folate - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
